Event	ID	Name			Wwise Object Path	Notes
	143297623	Play_oven_open_SFX			\SFX\Play_oven_open_SFX	
	264926969	Stop_trailer_sound			\Default Work Unit\Stop_trailer_sound	
	326639012	Play_drop_fork_SFX			\SFX\Play_drop_fork_SFX	
	439267736	Play_voices_carry_loop			\SFX\Alien_voices\Play_voices_carry_loop	
	604816926	Play_paint_SFX			\SFX\Play_paint_SFX	
	1188830101	Play_burn_SFX			\SFX\Play_burn_SFX	
	1623367340	Play_garden_amb			\Amb\Play_garden_amb	
	1684718463	Play_Alien_heavy_object			\SFX\Alien_voices\Play_Alien_heavy_object	
	1808223893	Play_toilet_SFX			\SFX\Play_toilet_SFX	
	1876721888	Play_grab_SFX			\SFX\Play_grab_SFX	
	1980653889	Play_Voice_player01			\SFX\Alien_voices\Play_Voice_player01	
	1980653890	Play_Voice_player02			\SFX\Alien_voices\Play_Voice_player02	
	2016090091	Play_heavy_object_SFX			\SFX\Play_heavy_object_SFX	
	2221777558	Play_cook_SFX			\SFX\Play_cook_SFX	
	2233376516	Play_drop_plate_SFX			\SFX\Play_drop_plate_SFX	
	2301344613	Play_release_SFX			\SFX\Play_release_SFX	
	2363713323	Play_transition_sound_in			\Music\Play_transition_sound_in	
	2485252018	Play_small_room_tone			\Amb\Play_small_room_tone	
	2849262102	Play_watering_can_SFX			\SFX\Play_watering_can_SFX	
	2999503001	Play_big_room_tone			\Amb\Play_big_room_tone	
	3486948951	Stop_voice_carry_loop			\SFX\Alien_voices\Stop_voice_carry_loop	
	3542249275	Play_chair_drop_SFX			\SFX\Play_chair_drop_SFX	
	3592785647	Play_bathroom_tone			\Amb\Play_bathroom_tone	
	3618541997	Play_confettis_SFX			\SFX\Play_confettis_SFX	
	3963771822	Play_device_unplug_SFX			\SFX\Play_device_unplug_SFX	
	4035254439	Play_device_plug_SFX			\SFX\Play_device_plug_SFX	
	4080261691	Play_wash_SFX			\SFX\Play_wash_SFX	
	4125399505	Play_oven_close_SFX			\SFX\Play_oven_close_SFX	
	4260129830	Play_transition_sound_out			\Music\Play_transition_sound_out	

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	195144261	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Carry_heavy_object\voices_sequence\silence\Wwise Silence	
	246751804	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\fauvette\silence\Wwise Silence	
	320546488	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\rougegorge\silence\Wwise Silence	
	340730433	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\merle\silence\Wwise Silence	
	385463167	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\silence\Wwise Silence	
	829642941	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\silence\Wwise Silence	
	908099817	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\mésange\silence\Wwise Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	7473334	mésange-001	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\mésange-001_6296B0F9.wem		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\mésange\mésange-001		26172
	11472676	big_room_tone	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\big_room_tone_9B96ECC7.wem		\Actor-Mixer Hierarchy\Ambiances\Inside_big_room\big_room_tone		2207247
	13196882	sponge_SFX_A-002	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\sponge_SFX_A-002_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\wash_SFX\spong_SFX_A\sponge_SFX_A-002		14296
	13619735	mésange-002	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\mésange-002_6296B0F9.wem		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\mésange\mésange-002		28423
	21825570	alien_voice_player2-005	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\alien_voice_player2-005_6296B0F9.wem		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Voice_player02\alien_voice_player2-005		2680
	23714918	splash_water_SFX-005	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\splash_water_SFX-005_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\wash_SFX\splash_water_SFX\splash_water_SFX-005		29238
	31705472	alien_heavy_object-004	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\alien_heavy_object-004_6296B0F9.wem		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Carry_heavy_object\voices_sequence\voices\alien_heavy_object-004		17892
	36547119	sponge_SFX_B-009	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\sponge_SFX_B-009_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\wash_SFX\sponge_SFX_B\sponge_SFX_B-009		7387
	42010090	confettis_SFX	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\confettis_SFX_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\confettis_SFX		90474
	51241490	alien_voice_player2-019	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\alien_voice_player2-019_6296B0F9.wem		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Voice_player02\alien_voice_player2-019		3638
	54284713	alien_voice_player2-015	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\alien_voice_player2-015_6296B0F9.wem		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Voice_player02\alien_voice_player2-015		3346
	61401706	device_plug_SFX	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\device_plug_SFX_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\device_plug_SFX		10643
	62221577	alien_voice_player1-022	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\alien_voice_player1-022_6296B0F9.wem		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Voice_player01\alien_voice_player1-022		2832
	63922166	bubble_SFX-009	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\bubble_SFX-009_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\wash_SFX\bubble_SFX\bubble_SFX-009		20434
	67384987	mésange-006	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\mésange-006_6296B0F9.wem		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\mésange\mésange-006		23390
	72448172	bubble_SFX-007	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\bubble_SFX-007_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\wash_SFX\bubble_SFX\bubble_SFX-007		17069
	85719333	paint_SFX	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\paint_SFX_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\paint_SFX		10558
	95080656	drop_fork-006	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\drop_fork-006_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\drop_fork_SFX\drop_fork-006		12908
	108069469	fauvette-003	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\fauvette-003_6296B0F9.wem		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\fauvette\fauvette-003		105532
	114032234	bubble_SFX-003	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\bubble_SFX-003_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\wash_SFX\bubble_SFX\bubble_SFX-003		19408
	121000532	alien_voice_player2-032	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\alien_voice_player2-032_6296B0F9.wem		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Voice_player02\alien_voice_player2-032		5056
	134049945	mésange-005	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\mésange-005_6296B0F9.wem		\Actor-Mixer Hierarchy\Ambiances\Outside_garden\garden_amb\birds\mésange\mésange-005		47410
	135498314	alien_heavy_object-011	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\alien_heavy_object-011_6296B0F9.wem		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Carry_heavy_object\voices_sequence\voices\alien_heavy_object-011		19993
	144320346	splash_water_SFX-003	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\splash_water_SFX-003_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\wash_SFX\splash_water_SFX\splash_water_SFX-003		33563
	149088335	alien_voice_player1-013	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\alien_voice_player1-013_6296B0F9.wem		\Actor-Mixer Hierarchy\Aliens\Alien_voices\Voice_player01\alien_voice_player1-013		3240
	155269830	bubble_SFX-002	C:\Users\ELE5b88f44f2c111\Documents\GamesProjects\ABigMess_Wwise\ABigMess_Wwise\.cache\Windows\SFX\bubble_SFX-002_6296B0F9.wem		\Actor-Mixer Hierarchy\SFX\wash_sequence_SFX\wash_SFX\bubble_SFX\bubble_SFX-002		20089
